corruption,severity,size_bin,class_id,class_name,gt_count,AP50,AP50_95,R50_max,R50_at_conf_025,eval_predictions_at_iou50,ignored_predictions_at_iou50
fog,2,ES,all,all_macro,12472,0.26868318556240345,0.0915468442800297,0.5667559753933777,0.17303661542903997,45278,68290
fog,2,S,all,all_macro,6537,0.6200698912205054,0.32378228270299403,0.8763286769928598,0.5548811912208964,44070,69498
fog,2,M,all,all_macro,4455,0.8748667585121622,0.5803418869814105,0.9377059359476798,0.8004154991762562,21381,92187
fog,2,L,all,all_macro,972,0.9278945149903184,0.7330420400727757,0.9398162609095084,0.8086403307303629,1535,112033
fog,3,ALL,0,hat,1878,0.7704061510333384,0.5856898357369318,0.8903088391906283,0.7034078807241747,10666,0
fog,3,ALL,1,person,22558,0.5225542899897145,0.23928480404779445,0.7046280698643497,0.3492774182108343,97661,0
fog,3,ES,0,hat,213,0.100305196431352,0.03673183940068707,0.4788732394366197,0.09859154929577464,3674,6992
fog,3,ES,1,person,12259,0.3626316184340043,0.12178728597221603,0.5789216086140795,0.1681213802104576,36401,61260
fog,3,S,0,hat,364,0.595432433022469,0.36234340032382384,0.9065934065934066,0.6098901098901099,3774,6892
fog,3,S,1,person,6173,0.5843732497747223,0.25947409068314287,0.8070630163615746,0.4424104973270695,39503,58158
fog,3,M,0,hat,679,0.8614115801497819,0.6364151511459138,0.9410898379970545,0.8026509572901326,2273,8393
fog,3,M,1,person,3776,0.8600698615725739,0.4980115789086099,0.9271716101694916,0.753707627118644,19921,77740
fog,3,L,0,hat,622,0.9600194483359148,0.8439090742902511,0.9662379421221865,0.8569131832797428,877,9789
fog,3,L,1,person,350,0.8764729407534416,0.5996807564110915,0.9,0.6885714285714286,672,96989
fog,3,ALL,all,all_macro,24436,0.6464802205115265,0.4124873198923631,0.797468454527489,0.5263426494675045,108327,0
fog,3,ES,all,all_macro,12472,0.23146840743267816,0.07925956268645154,0.5288974240253496,0.13335646475311613,40075,68252
fog,3,S,all,all_macro,6537,0.5899028413985956,0.31090874550348335,0.8568282114774906,0.5261503036085897,43277,65050
fog,3,M,all,all_macro,4455,0.8607407208611779,0.5672133650272619,0.934130724083273,0.7781792922043883,22194,86133
fog,3,L,all,all_macro,972,0.9182461945446783,0.7217949153506713,0.9331189710610932,0.7727423059255857,1549,106778
fog,4,ALL,0,hat,1878,0.769296679341347,0.5833636486159762,0.8855165069222577,0.7012779552715654,10493,0
fog,4,ALL,1,person,22558,0.5292050729312173,0.2404986075813711,0.7133167834027839,0.36089192304282297,100780,0
fog,4,ES,0,hat,213,0.10876434594287131,0.03905656957615743,0.45539906103286387,0.09859154929577464,3438,7055
fog,4,ES,1,person,12259,0.37274656493323277,0.12393131709056807,0.59539929847459,0.18410963373847786,38448,62332
fog,4,S,0,hat,364,0.5755971330242353,0.3522331848219461,0.9010989010989011,0.5906593406593407,3826,6667
fog,4,S,1,person,6173,0.5935284204521754,0.26196520411964963,0.806577028997246,0.45051028673254495,40105,60675
fog,4,M,0,hat,679,0.8633551467156704,0.6319355237747113,0.9396170839469808,0.8041237113402062,2280,8213
fog,4,M,1,person,3776,0.8546729810213066,0.4937643671890533,0.9261122881355932,0.7560911016949152,20335,80445
fog,4,L,0,hat,622,0.9578567720426393,0.8417704335021,0.9646302250803859,0.860128617363344,884,9609
fog,4,L,1,person,350,0.8767293911497426,0.599468589113884,0.9028571428571428,0.7114285714285714,720,100060
fog,4,ALL,all,all_macro,24436,0.6492508761362822,0.41193112809867366,0.7994166451625209,0.5310849391571942,111273,0
fog,4,ES,all,all_macro,12472,0.24075545543805205,0.08149394333336274,0.525399179753727,0.14135059151712626,41886,69387
fog,4,S,all,all_macro,6537,0.5845627767382053,0.30709919447079786,0.8538379650480736,0.5205848136959428,43931,67342
fog,4,M,all,all_macro,4455,0.8590140638684884,0.5628499454818823,0.932864686041287,0.7801074065175607,22615,88658
fog,4,L,all,all_macro,972,0.9172930815961909,0.7206195113079921,0.9337436839687643,0.7857785943959577,1604,109669
fog,5,ALL,0,hat,1878,0.7548857970489828,0.5684438965958678,0.8780617678381256,0.6847710330138446,11176,0
fog,5,ALL,1,person,22558,0.4817754434739662,0.22067706468995904,0.6587906729319976,0.30782870821881375,94676,0
fog,5,ES,0,hat,213,0.14446690719088764,0.0537525360176721,0.431924882629108,0.14084507042253522,3552,7624
fog,5,ES,1,person,12259,0.3292894459575464,0.11109980991089843,0.5136634309486907,0.11991190146015172,31066,63610
fog,5,S,0,hat,364,0.5663972340194005,0.344815901779731,0.8873626373626373,0.5824175824175825,4130,7046
fog,5,S,1,person,6173,0.5469364622557645,0.23838287420475518,0.7715859387655921,0.40093957557103516,39326,55350
fog,5,M,0,hat,679,0.840344620407138,0.6137811186013166,0.9293078055964654,0.7673048600883653,2476,8700
fog,5,M,1,person,3776,0.8348277835797406,0.47455802245927436,0.9242584745762712,0.732521186440678,22420,72256
fog,5,L,0,hat,622,0.9575835130454018,0.8307029792606777,0.9694533762057878,0.8408360128617364,939,10237
fog,5,L,1,person,350,0.8541118073476432,0.5746421172917547,0.8885714285714286,0.6714285714285714,776,93900
fog,5,ALL,all,all_macro,24436,0.6183306202614746,0.39456048064291344,0.7684262203850616,0.4962998706163292,105852,0
fog,5,ES,all,all_macro,12472,0.236878176574217,0.08242617296428527,0.47279415678889936,0.13037848594134346,34618,71234
fog,5,S,all,all_macro,6537,0.5566668481375825,0.29159938799224305,0.8294742880641147,0.4916785789943088,43456,62396
fog,5,M,all,all_macro,4455,0.8375862019934392,0.5441695705302955,0.9267831400863683,0.7499130232645217,24896,80956
fog,5,L,all,all_macro,972,0.9058476601965225,0.7026725482762162,0.9290124023886082,0.7561322921451539,1715,104137
brightness,1,ALL,0,hat,1878,0.8389658044514696,0.6304069502936012,0.9137380191693291,0.7859424920127795,12315,0
brightness,1,ALL,1,person,22558,0.622930006592304,0.27794905993464736,0.787348169163933,0.5865768241865413,117764,0
brightness,1,ES,0,hat,213,0.20150535926105645,0.07223939350364261,0.5117370892018779,0.15492957746478872,3771,8544
brightness,1,ES,1,person,12259,0.4498195544326485,0.14263320935078708,0.6920629741414471,0.4702667428012073,62683,55081
brightness,1,S,0,hat,364,0.7181590597560777,0.4106397246366906,0.945054945054945,0.7087912087912088,4203,8112
brightness,1,S,1,person,6173,0.7064404744776154,0.3105178741530611,0.8610076138020412,0.6395593714563421,38633,79131
brightness,1,M,0,hat,679,0.909404784103557,0.6680734493067134,0.9602356406480118,0.8792341678939617,3265,9050
brightness,1,M,1,person,3776,0.9200101091925933,0.5532004215409889,0.9621292372881356,0.8540783898305084,14606,103158
brightness,1,L,0,hat,622,0.9749747378907349,0.8609108948829606,0.9823151125401929,0.9453376205787781,996,11319
brightness,1,L,1,person,350,0.9284880644481486,0.6564884220266317,0.94,0.84,693,117071
brightness,1,ALL,all,all_macro,24436,0.7309479055218868,0.45417800511412426,0.850543094166631,0.6862596580996605,130079,0
brightness,1,ES,all,all_macro,12472,0.32566245684685247,0.10743630142721484,0.6019000316716625,0.312598160132998,66454,63625
brightness,1,S,all,all_macro,6537,0.7122997671168465,0.3605787993948758,0.9030312794284931,0.6741752901237754,42836,87243
brightness,1,M,all,all_macro,4455,0.9147074466480751,0.6106369354238512,0.9611824389680736,0.8666562788622351,17871,112208
brightness,1,L,all,all_macro,972,0.9517314011694418,0.7586996584547961,0.9611575562700965,0.892668810289389,1689,128390
brightness,2,ALL,0,hat,1878,0.8070762697471817,0.606373631536166,0.9041533546325878,0.7614483493077743,13806,0
brightness,2,ALL,1,person,22558,0.5740897978724132,0.24981210722194563,0.7537902296302864,0.5187073322103023,112681,0
brightness,2,ES,0,hat,213,0.16356548069747845,0.060909290443916506,0.5070422535211268,0.1596244131455399,4427,9379
brightness,2,ES,1,person,12259,0.4092775054039539,0.12514767475687769,0.6594338853087528,0.41332898278815566,59309,53372
brightness,2,S,0,hat,364,0.6635485309841931,0.37420473451970515,0.9258241758241759,0.6785714285714286,4738,9068
brightness,2,S,1,person,6173,0.6552388395744844,0.28307875153491363,0.8290944435444678,0.5567795237323829,37281,75400
brightness,2,M,0,hat,679,0.8759328337226537,0.6441267840093083,0.9513991163475699,0.8497790868924889,3580,10226
brightness,2,M,1,person,3776,0.8733109185371027,0.5138956734566008,0.9229343220338984,0.7788665254237288,14279,98402
brightness,2,L,0,hat,622,0.9696877788720516,0.8511866549479178,0.9758842443729904,0.9196141479099679,992,12814
brightness,2,L,1,person,350,0.8948697491518598,0.621140651987518,0.9057142857142857,0.7342857142857143,650,112031
brightness,2,ALL,all,all_macro,24436,0.6905830338097975,0.4280928693790558,0.8289717921314371,0.6400778407590383,126487,0
brightness,2,ES,all,all_macro,12472,0.2864214930507162,0.09302848260039709,0.5832380694149397,0.28647669796684777,63736,62751
brightness,2,S,all,all_macro,6537,0.6593936852793387,0.3286417430273094,0.8774593096843218,0.6176754761519058,42019,84468
brightness,2,M,all,all_macro,4455,0.8746218761298783,0.5790112287329545,0.9371667191907341,0.8143228061581089,17859,108628
brightness,2,L,all,all_macro,972,0.9322787640119556,0.7361636534677178,0.9407992650436381,0.8269499310978411,1642,124845
brightness,3,ALL,0,hat,1878,0.7515995725031746,0.5674956594327163,0.8865814696485623,0.7273695420660277,17651,0
brightness,3,ALL,1,person,22558,0.5129416944552897,0.21889871538716474,0.703697136270946,0.4384697224931288,104345,0
brightness,3,ES,0,hat,213,0.10201507606387354,0.03836621548166621,0.48826291079812206,0.15492957746478872,7183,10468
brightness,3,ES,1,person,12259,0.36242120441335063,0.10825049770960257,0.6184843788237213,0.3452973325719879,55214,49131
brightness,3,S,0,hat,364,0.5819623013346436,0.3310240956627418,0.8873626373626373,0.6236263736263736,5542,12109
brightness,3,S,1,person,6173,0.5806251128336091,0.24786489941407833,0.7612182083265835,0.46606188239105784,34185,70160
brightness,3,M,0,hat,679,0.8304243941653566,0.6051754375345599,0.9381443298969072,0.8114874815905744,3863,13788
brightness,3,M,1,person,3776,0.8117165107779637,0.47019754671618114,0.8720868644067796,0.6779661016949152,13316,91029
brightness,3,L,0,hat,622,0.9603168790766696,0.8411627351281569,0.9662379421221865,0.8922829581993569,1002,16649
brightness,3,L,1,person,350,0.8528505962635852,0.5889091196722038,0.8571428571428571,0.6314285714285715,585,103760
brightness,3,ALL,all,all_macro,24436,0.6322706334792321,0.39319718740994053,0.7951393029597542,0.5829196322795782,121996,0
brightness,3,ES,all,all_macro,12472,0.2322181402386121,0.0733083565956344,0.5533736448109217,0.25011345501838833,62397,59599
brightness,3,S,all,all_macro,6537,0.5812937070841263,0.28944449753841006,0.8242904228446104,0.5448441280087157,39727,82269
brightness,3,M,all,all_macro,4455,0.8210704524716601,0.5376864921253706,0.9051155971518434,0.7447267916427448,17179,104817
brightness,3,L,all,all_macro,972,0.9065837376701273,0.7150359274001803,0.9116903996325219,0.7618557648139641,1587,120409
brightness,4,ALL,0,hat,1878,0.6919598049447633,0.523128930110987,0.8700745473908413,0.6847710330138446,22077,0
brightness,4,ALL,1,person,22558,0.44808967039316083,0.1870844607219948,0.6410586044862133,0.3452433726394184,94747,0
brightness,4,ES,0,hat,213,0.05510203809093586,0.01862300863888182,0.4788732394366197,0.10328638497652583,10488,11589
brightness,4,ES,1,person,12259,0.3125516612214953,0.09087149294171878,0.5624439187535688,0.2626641651031895,50859,43888
brightness,4,S,0,hat,364,0.4981078272493656,0.28220715215308156,0.8516483516483516,0.5714285714285714,6344,15733
brightness,4,S,1,person,6173,0.5028271604486797,0.21129238005767123,0.6820022679410336,0.3682164263729143,30286,64461
brightness,4,M,0,hat,679,0.7773116964286376,0.5665393902843185,0.9204712812960235,0.7731958762886598,4154,17923
brightness,4,M,1,person,3776,0.7432469302121247,0.42051465777308283,0.8132944915254238,0.5579978813559322,12127,82620
brightness,4,L,0,hat,622,0.9487421054343447,0.8218680518186471,0.9598070739549839,0.8536977491961415,1022,21055
brightness,4,L,1,person,350,0.8142566629612609,0.5561432772752437,0.8142857142857143,0.5371428571428571,512,94235
brightness,4,ALL,all,all_macro,24436,0.570024737668962,0.3551066954164909,0.7555665759385273,0.5150072028266315,116824,0
brightness,4,ES,all,all_macro,12472,0.1838268496562156,0.0547472507903003,0.5206585790950943,0.18297527503985767,61347,55477
brightness,4,S,all,all_macro,6537,0.5004674938490227,0.2467497661053764,0.7668253097946927,0.46982249890074285,36630,80194
brightness,4,M,all,all_macro,4455,0.7602793133203811,0.4935270240287007,0.8668828864107236,0.665596878822296,16281,100543
brightness,4,L,all,all_macro,972,0.8814993841978027,0.6890056645469453,0.887046394120349,0.6954203031694993,1534,115290
brightness,5,ALL,0,hat,1878,0.6308353562997799,0.47975917306508464,0.8482428115015974,0.6347177848775293,27127,0
brightness,5,ALL,1,person,22558,0.37929644915427785,0.15623528384120483,0.565076691196028,0.2395159145314301,83216,0
brightness,5,ES,0,hat,213,0.03469401523563372,0.010691474297851887,0.4272300469483568,0.0892018779342723,14368,12759
brightness,5,ES,1,person,12259,0.26215358214940865,0.07548262531875059,0.49498327759197325,0.16453218043886125,45474,37742
brightness,5,S,0,hat,364,0.411669822988148,0.2330318327403947,0.8241758241758241,0.47527472527472525,7189,19938
brightness,5,S,1,person,6173,0.4103770613804634,0.17273182214817026,0.5877207192612992,0.2559533452130245,25757,57459
brightness,5,M,0,hat,679,0.7232618387696594,0.5270553052156037,0.9013254786450663,0.7231222385861561,4482,22645
brightness,5,M,1,person,3776,0.6664642882164391,0.3704365131600544,0.7407309322033898,0.4385593220338983,10676,72540
brightness,5,L,0,hat,622,0.9305121958743192,0.7981022054372742,0.9485530546623794,0.8183279742765274,1023,26104
brightness,5,L,1,person,350,0.7481931875431407,0.5115264622932816,0.7257142857142858,0.42857142857142855,453,82763
brightness,5,ALL,all,all_macro,24436,0.5050659027270289,0.3179972284531447,0.7066597513488126,0.43711684970447967,110343,0
brightness,5,ES,all,all_macro,12472,0.14842379869252117,0.04308704980830124,0.46110666227016506,0.12686702918656678,59842,50501
brightness,5,S,all,all_macro,6537,0.41102344218430575,0.2028818274442825,0.7059482717185617,0.36561403524387487,32946,77397
brightness,5,M,all,all_macro,4455,0.6948630634930493,0.4487459091878291,0.821028205424228,0.5808407803100272,15158,95185
brightness,5,L,all,all_macro,972,0.83935269170873,0.6548143338652779,0.8371336701883325,0.6234497014239779,1476,108867
contrast,1,ALL,0,hat,1878,0.8011435914040271,0.6076118868818237,0.8945686900958466,0.7268370607028753,9786,0
contrast,1,ALL,1,person,22558,0.6103230950176399,0.27816946431839973,0.7881904424151077,0.4726482844223779,105860,0
contrast,1,ES,0,hat,213,0.13029344624007982,0.04549102882312054,0.4835680751173709,0.12206572769953052,3213,6573
contrast,1,ES,1,person,12259,0.45086602173171564,0.15140030847091607,0.6934497104168366,0.3112815074639041,45888,59972
contrast,1,S,0,hat,364,0.6721638151607128,0.40179712922267397,0.9093406593406593,0.6263736263736264,3279,6507
contrast,1,S,1,person,6173,0.681511208458544,0.30699240379845477,0.8710513526648307,0.5705491657216912,40147,65713
contrast,1,M,0,hat,679,0.8818862955305778,0.6569170563884218,0.9484536082474226,0.8291605301914581,2375,7411
contrast,1,M,1,person,3776,0.8968027652362554,0.5327638745163134,0.9486228813559322,0.8103813559322034,17924,87936
contrast,1,L,0,hat,622,0.9655512742864247,0.8493336805677993,0.9678456591639871,0.8810289389067524,848,8938
contrast,1,L,1,person,350,0.907025131342597,0.633812913622988,0.9142857142857143,0.7542857142857143,639,105221
contrast,1,ALL,all,all_macro,24436,0.7057333432108335,0.4428906756001117,0.8413795662554772,0.5997426725626266,115646,0
contrast,1,ES,all,all_macro,12472,0.29057973398589776,0.0984456686470183,0.5885088927671037,0.2166736175817173,49101,66545
contrast,1,S,all,all_macro,6537,0.6768375118096284,0.35439476651056434,0.890196006002745,0.5984613960476588,43426,72220
contrast,1,M,all,all_macro,4455,0.8893445303834167,0.5948404654523676,0.9485382448016775,0.8197709430618307,20299,95347
contrast,1,L,all,all_macro,972,0.9362882028145109,0.7415732970953937,0.9410656867248507,0.8176573265962334,1487,114159
contrast,2,ALL,0,hat,1878,0.7594766085693212,0.5761521900896416,0.8700745473908413,0.6869009584664537,9433,0
contrast,2,ALL,1,person,22558,0.5462521340813327,0.249340070891895,0.7292313148328753,0.3616012057806543,99526,0
contrast,2,ES,0,hat,213,0.10158427371016573,0.03228223507596206,0.4084507042253521,0.0892018779342723,2880,6553
contrast,2,ES,1,person,12259,0.3896465966944425,0.13072855924990337,0.6116322701688556,0.17587078880822252,37464,62062
contrast,2,S,0,hat,364,0.5912495241254828,0.356424463432278,0.8736263736263736,0.5741758241758241,3335,6098
contrast,2,S,1,person,6173,0.6217190419871411,0.27763668080068593,0.8337923213996437,0.4764296128300664,40755,58771
contrast,2,M,0,hat,679,0.8500972336628968,0.6304614467441125,0.9322533136966127,0.7982326951399117,2290,7143
contrast,2,M,1,person,3776,0.8583893634535137,0.5005071011599436,0.9253177966101694,0.7507944915254238,19419,80107
contrast,2,L,0,hat,622,0.9537861329715108,0.8319677624578355,0.9581993569131833,0.8360128617363344,876,8557
contrast,2,L,1,person,350,0.8794454734712271,0.5990038152275534,0.8885714285714286,0.6428571428571429,632,98894
contrast,2,ALL,all,all_macro,24436,0.6528643713253269,0.4127461304907683,0.7996529311118583,0.524251082123554,108959,0
contrast,2,ES,all,all_macro,12472,0.2456154352023041,0.08150539716293272,0.5100414871971038,0.1325363333712474,40344,68615
contrast,2,S,all,all_macro,6537,0.606484283056312,0.317030572116482,0.8537093475130086,0.5253027185029453,44090,64869
contrast,2,M,all,all_macro,4455,0.8542432985582052,0.565484273952028,0.928785555153391,0.7745135933326677,21709,87250
contrast,2,L,all,all_macro,972,0.9166158032213689,0.7154857888426944,0.9233853927423059,0.7394350022967386,1508,107451
contrast,3,ALL,0,hat,1878,0.6670314051060837,0.5019827815501806,0.7960596379126731,0.5985090521831736,10143,0
contrast,3,ALL,1,person,22558,0.4256828015904324,0.19576624521792718,0.579129355439312,0.2341076336554659,79669,0
contrast,3,ES,0,hat,213,0.06459135300138277,0.018970436341216354,0.23943661971830985,0.07042253521126761,3054,7089
contrast,3,ES,1,person,12259,0.2927526910449595,0.09973450165108039,0.4025613834733665,0.06215841422628273,20703,58966
contrast,3,S,0,hat,364,0.45488726581723815,0.274886172894476,0.7664835164835165,0.4697802197802198,3848,6295
contrast,3,S,1,person,6173,0.5100441394368522,0.2218251382325651,0.7378908148388142,0.33192936983638427,36539,43130
contrast,3,M,0,hat,679,0.7699337887489203,0.5624715493386402,0.8880706921944035,0.7128129602356407,2338,7805
contrast,3,M,1,person,3776,0.7703202742033868,0.43193910727715046,0.8734110169491526,0.6080508474576272,20877,58792
contrast,3,L,0,hat,622,0.9094463730753831,0.777368373272024,0.9035369774919614,0.729903536977492,859,9284
contrast,3,L,1,person,350,0.7850117263010654,0.5198187861824978,0.7885714285714286,0.49714285714285716,543,79126
contrast,3,ALL,all,all_macro,24436,0.546357103348258,0.3488745133840539,0.6875944966759926,0.4163083429193198,89812,0
contrast,3,ES,all,all_macro,12472,0.17867202202317112,0.05935246899614837,0.32099900159583816,0.06629047471877517,23757,66055
contrast,3,S,all,all_macro,6537,0.4824657026270452,0.24835565556352054,0.7521871656611654,0.400854794808302,40387,49425
contrast,3,M,all,all_macro,4455,0.7701270314761535,0.4972053283078953,0.8807408545717781,0.660431903846634,23215,66597
contrast,3,L,all,all_macro,972,0.8472290496882242,0.6485935797272608,0.846054203031695,0.6135231970601746,1402,88410
contrast,4,ALL,0,hat,1878,0.40063647685757636,0.2836103779988222,0.5729499467518637,0.29818956336528224,7224,0
contrast,4,ALL,1,person,22558,0.21291861556580519,0.10267247942222876,0.2020125897685965,0.0601560422023229,23856,0
contrast,4,ES,0,hat,213,0.018623262459384077,0.0070986985672864935,0.10328638497652583,0.0,1046,6178
contrast,4,ES,1,person,12259,0.19377679336405818,0.07180168138624468,0.05652989640264296,0.005302226935312832,2091,21765
contrast,4,S,0,hat,364,0.20041931361773993,0.11743162946118366,0.5,0.2087912087912088,2970,4254
contrast,4,S,1,person,6173,0.2695378380193577,0.11692622473776293,0.3042280900696582,0.08812570873157298,9937,13919
contrast,4,M,0,hat,679,0.49675039766437884,0.342174524650238,0.6877761413843888,0.40353460972017674,2329,4895
contrast,4,M,1,person,3776,0.4020794041121371,0.21183789386381013,0.4928495762711864,0.18935381355932204,11259,12597
contrast,4,L,0,hat,622,0.6534758188312414,0.5170971946638346,0.6511254019292605,0.33762057877813506,858,6366
contrast,4,L,1,person,350,0.44098784925934653,0.2676216932402192,0.35714285714285715,0.09428571428571429,259,23597
contrast,4,ALL,all,all_macro,24436,0.3067775462116908,0.19314142871052548,0.3874812682602301,0.17917280278380257,31080,0
contrast,4,ES,all,all_macro,12472,0.10620002791172113,0.03945018997676559,0.07990814068958439,0.002651113467656416,3137,27943
contrast,4,S,all,all_macro,6537,0.2349785758185488,0.11717892709947329,0.40211404503482906,0.14845845876139088,12907,18173
contrast,4,M,all,all_macro,4455,0.449414900888258,0.27700620925702407,0.5903128588277876,0.2964442116397494,13588,17492
contrast,4,L,all,all_macro,972,0.547231834045294,0.39235944395202693,0.5041341295360589,0.21595314653192468,1117,29963
contrast,5,ALL,0,hat,1878,0.15683384667939484,0.10351464693819071,0.09158679446219382,0.01597444089456869,719,0
contrast,5,ALL,1,person,22558,0.25102923897083507,0.13959117666711932,0.005674261902650944,0.000354641368915684,259,0
contrast,5,ES,0,hat,213,0.0,0.0,0.0,0.0,37,682
contrast,5,ES,1,person,12259,0.0,0.0,0.0,0.0,2,257
contrast,5,S,0,hat,364,0.09064969824695851,0.04790095785633211,0.03296703296703297,0.0027472527472527475,73,646
contrast,5,S,1,person,6173,0.3092939854925251,0.15968756553504512,0.008099789405475458,0.0003239915762190183,82,177
contrast,5,M,0,hat,679,0.25712039178209417,0.17925502995683235,0.10751104565537556,0.035346097201767304,175,544
contrast,5,M,1,person,3776,0.25152884951512083,0.14516172116945608,0.019597457627118644,0.0015889830508474577,153,106
contrast,5,L,0,hat,622,0.1525049044519403,0.09889142475396344,0.13987138263665594,0.008038585209003215,434,285
contrast,5,L,1,person,350,0.10167103026181573,0.05548163134678215,0.011428571428571429,0.0,20,239
contrast,5,ALL,all,all_macro,24436,0.20393154282511494,0.12155291180265501,0.04863052818242238,0.008164541131742187,978,0
contrast,5,ES,all,all_macro,12472,0.0,0.0,0.0,0.0,39,939
contrast,5,S,all,all_macro,6537,0.19997184186974182,0.10379426169568862,0.020533411186254215,0.0015356221617358829,155,823
contrast,5,M,all,all_macro,4455,0.2543246206486075,0.1622083755631442,0.0635542516412471,0.018467540126307382,328,650
contrast,5,L,all,all_macro,972,0.127087967356878,0.0771865280503728,0.07564997703261368,0.0040192926045016075,454,524
elastic_transform,1,ALL,0,hat,1878,0.8299686835667737,0.6136518216235773,0.9009584664536742,0.7689030883919062,12243,0
elastic_transform,1,ALL,1,person,22558,0.6297324814755724,0.2736847673851252,0.7990070041670361,0.6137512190797056,131398,0
elastic_transform,1,ES,0,hat,213,0.17139157808962358,0.056722502994102406,0.460093896713615,0.14084507042253522,3072,9171
elastic_transform,1,ES,1,person,12259,0.47362987150365937,0.1490701791513782,0.7102536911656742,0.5103189493433395,67637,63761
elastic_transform,1,S,0,hat,364,0.7194981448201473,0.3977497538802944,0.9395604395604396,0.6840659340659341,4298,7945
elastic_transform,1,S,1,person,6173,0.695549671321401,0.2946303433771028,0.8671634537502025,0.655434958691074,43375,88023
elastic_transform,1,M,0,hat,679,0.8967645168180698,0.6423704940771825,0.9455081001472754,0.8630338733431517,3723,8520
elastic_transform,1,M,1,person,3776,0.9105671963179172,0.5324949821074874,0.9613347457627118,0.8604343220338984,18307,113091
elastic_transform,1,L,0,hat,622,0.9728572328142187,0.8518407902594992,0.9807073954983923,0.9308681672025724,1085,11158
elastic_transform,1,L,1,person,350,0.9248827665376594,0.6484565842770257,0.96,0.8457142857142858,842,130556
elastic_transform,1,ALL,all,all_macro,24436,0.729850582521173,0.4436682945043513,0.8499827353103551,0.6913271537358059,143641,0
elastic_transform,1,ES,all,all_macro,12472,0.32251072479664145,0.10289634107274032,0.5851737939396446,0.3255820098829374,70709,72932
elastic_transform,1,S,all,all_macro,6537,0.7075239080707741,0.3461900486286986,0.9033619466553211,0.669750446378504,47673,95968
elastic_transform,1,M,all,all_macro,4455,0.9036658565679935,0.587432738092335,0.9534214229549935,0.861734097688525,22030,121611
elastic_transform,1,L,all,all_macro,972,0.9488699996759391,0.7501486872682624,0.9703536977491961,0.8882912264584291,1927,141714
elastic_transform,2,ALL,0,hat,1878,0.7863229270847057,0.5797893386385249,0.8588924387646433,0.7321618743343983,12463,0
elastic_transform,2,ALL,1,person,22558,0.6052554572314957,0.25683822972079834,0.7860625942016136,0.5906995301001862,134853,0
elastic_transform,2,ES,0,hat,213,0.1602075485224558,0.05984291865958091,0.3755868544600939,0.13615023474178403,2764,9699
elastic_transform,2,ES,1,person,12259,0.452007899951916,0.13784720676384887,0.6950811648584714,0.4908230687658047,66537,68316
elastic_transform,2,S,0,hat,364,0.6699316371711802,0.37214768290068945,0.8708791208791209,0.6538461538461539,4432,8031
elastic_transform,2,S,1,person,6173,0.6641535658905439,0.27362979183941477,0.8550137696419893,0.6248177547383768,45701,89152
elastic_transform,2,M,0,hat,679,0.8434011428892303,0.5947218122810831,0.9057437407952872,0.801178203240059,4082,8381
elastic_transform,2,M,1,person,3776,0.887478873071397,0.5084779296632398,0.9536546610169492,0.8365995762711864,20511,114342
elastic_transform,2,L,0,hat,622,0.9580430854164764,0.8329207891924879,0.9662379421221865,0.9067524115755627,1126,11337
elastic_transform,2,L,1,person,350,0.9085723901815066,0.6336882967897616,0.9485714285714286,0.8371428571428572,920,133933
elastic_transform,2,ALL,all,all_macro,24436,0.6957891921581008,0.4183137841796616,0.8224775164831284,0.6614307022172923,147316,0
elastic_transform,2,ES,all,all_macro,12472,0.3061077242371859,0.09884506271171489,0.5353340096592827,0.31348665175379437,69301,78015
elastic_transform,2,S,all,all_macro,6537,0.667042601530862,0.3228887373700521,0.8629464452605551,0.6393319542922653,50133,97183
elastic_transform,2,M,all,all_macro,4455,0.8654400079803136,0.5515998709721615,0.9296992009061182,0.8188888897556227,24593,122723
elastic_transform,2,L,all,all_macro,972,0.9333077377989916,0.7333045429911247,0.9574046853468076,0.87194763435921,2046,145270
elastic_transform,3,ALL,0,hat,1878,0.7409028655892791,0.5406277311690403,0.8296059637912673,0.6767838125665602,12865,0
elastic_transform,3,ALL,1,person,22558,0.5620449262809644,0.23206609512031745,0.7643408103555279,0.552752903626208,140897,0
elastic_transform,3,ES,0,hat,213,0.10177240750868283,0.027974480223587627,0.3004694835680751,0.07981220657276995,2190,10675
elastic_transform,3,ES,1,person,12259,0.4166750211373452,0.12362707259610133,0.668651602903989,0.4612121706501346,65021,75876
elastic_transform,3,S,0,hat,364,0.5800774632105496,0.29893622027117894,0.8131868131868132,0.5494505494505495,4473,8392
elastic_transform,3,S,1,person,6173,0.6081642506172417,0.24315624874109446,0.8337923213996437,0.5739510772719909,48202,92695
elastic_transform,3,M,0,hat,679,0.7986420653637238,0.5541364352262956,0.8865979381443299,0.7540500736377025,4937,7928
elastic_transform,3,M,1,person,3776,0.8543784442463737,0.4736232386143392,0.9467690677966102,0.7923728813559322,25422,115475
elastic_transform,3,L,0,hat,622,0.9469390555950884,0.8148463975285068,0.9581993569131833,0.8713826366559485,1215,11650
elastic_transform,3,L,1,person,350,0.8845304917727691,0.606423564196253,0.9228571428571428,0.8028571428571428,977,139920
elastic_transform,3,ALL,all,all_macro,24436,0.6514738959351217,0.38634691314467884,0.7969733870733976,0.6147683580963841,153762,0
